Station Code,Zip Code,City,State,Latitude,Longitude
USC00036920,72160,Stuttgart,AR,34.4744,-91.4172
USC00036928,72855,Paris,AR,35.3028,-93.6369
USC00037038,71861,Taylor,AR,33.0986,-93.4647
USC00037383,71937,Cove,AR,34.3828,-94.3608
USC00037488,72958,Waldron,AR,34.8992,-94.1942
USC00037582,71671,Warren,AR,33.6044,-92.0997
USC00037653,72738,Hindsville,AR,36.0744,-93.9136
USC00037712,72301,West Memphis,AR,35.1242,-90.1805
USC00038010,72058,Greenbrier,AR,35.2094,-92.4453
USC00038052,72396,Wynne,AR,35.2547,-90.7964
USC00038084,72687,Yellville,AR,36.2,-92.6667
USC00040010,95220,Acampo,CA,38.2178,-121.2014
USC00040014,91390,Santa Clarita,CA,34.4939,-118.2714
USC00040029,96006,Adin,CA,41.1936,-120.9447
USC00040136,91901,Alpine,CA,32.8358,-116.7775
USC00040144,91001,Altadena,CA,34.1822,-118.1383
USC00040161,96101,Alturas,CA,41.4931,-120.5528
USC00040192,92806,Anaheim,CA,33.8647,-117.8425
USC00040212,94508,Angwin,CA,38.5731,-122.4406
USC00040232,94531,Antioch,CA,37.9856,-121.7458
USC00040235,92539,Anza,CA,33.5558,-116.6739
USC00040343,93271,Three Rivers,CA,36.4914,-118.8253
USC00040379,93602,Auberry,CA,37.0919,-119.5128
USC00040383,95603,Auburn,CA,38.9072,-121.0839
USC00040436,92309,Baker,CA,35.2761,-116.0628
USC00040444,93308,Bakersfield,CA,35.4186,-119.0508
USC00040449,93664,Shaver Lake,CA,36.9092,-119.0883
USC00040521,92311,Barstow,CA,34.8928,-117.0219
USC00040673,95005,Ben Lomond,CA,37.0856,-122.0797
USC00040684,93512,Benton,CA,37.8428,-118.4783
USC00040693,94704,Berkeley,CA,37.8744,-122.2606
USC00040738,96010,Big Bar,CA,40.7406,-123.2078
USC00040741,92314,Big Bear City,CA,34.2442,-116.9039
USC00040755,93664,Shaver Lake,CA,37.2064,-119.2419
USC00040779,93544,Llano,CA,34.3833,-117.6833
USC00040790,93920,Big sur,CA,36.2472,-121.7803
USC00040798,91042,Tujunga,CA,34.2947,-118.1883
USC00040819,93514,Bishop,CA,37.2481,-118.5814
USC00040850,95014,Cupertino,CA,37.3167,-122.1667
USC00040924,92225,Blythe,CA,33.6131,-114.5972
USC00040931,96111,Floriston,CA,39.3886,-120.0936
USC00040943,93517,Bridgeport,CA,38.2119,-119.0142
USC00040983,92004,Borrego Springs,CA,33.2314,-116.4144
USC00041010,91905,Boulevard,CA,32.6667,-116.3
USC00041018,95959,Nevada City,CA,39.4539,-120.6556
USC00041048,92227,Brawley,CA,32.9544,-115.5581
USC00041072,93517,Bridgeport,CA,38.2575,-119.2286
USC00041080,95526,Bridgeville,CA,40.5194,-123.8217
USC00041130,95916,Berry Creek,CA,39.695,-121.3453
USC00041149,96065,Montgomery Creek,CA,40.8669,-121.8464
USC00041159,95915,Belden,CA,39.9372,-121.3147
USC00041214,96013,Burney,CA,40.8803,-121.6547
USC00041244,93206,Buttonwillow,CA,35.4047,-119.4731
USC00041253,93105,Santa Barbara,CA,34.5825,-119.9817
USC00041277,95223,Arnold,CA,38.2769,-120.3114
USC00041288,92249,Heber,CA,32.6881,-115.4644
USC00041312,94515,Calistoga,CA,38.5961,-122.6014
USC00041316,96014,Callahan,CA,41.3111,-122.8045
USC00041428,95252,Valley Springs,CA,38.2486,-120.8433
USC00041476,96015,Canby,CA,41.4219,-120.9017
USC00041484,91306,Winnetka,CA,34.1819,-118.5744
USC00041497,95923,Canyon Dam,CA,40.1703,-121.0883
USC00041534,93924,Carmel Valley,CA,36.4806,-121.7244
USC00041606,96031,Forks of Salmon,CA,41.1417,-123.1392
USC00041614,96104,Cedarville,CA,41.5306,-120.1803
USC00041680,91311,Chatsworth,CA,34.25,-118.6
USC00041697,95321,Groveland,CA,37.9747,-119.9161
USC00041700,96020,Chester,CA,40.3033,-121.2422
USC00041715,95928,Chico,CA,39.6911,-121.8211
USC00041738,92239,Desert Center,CA,33.6617,-115.7206
USC00041754,93225,Frazier Park,CA,34.8078,-119.0114
USC00041758,91910,Chula Vista,CA,32.64,-117.0858
USC00041806,95457,Lower Lake,CA,38.9239,-122.5672
USC00041838,95425,Cloverdale,CA,38.8,-123.0175
USC00041864,93210,Coalinga,CA,36.1356,-120.3606
USC00041878,93614,Coarsegold,CA,37.2503,-119.7053
USC00041907,96007,Anderson,CA,40.4,-122.1433
USC00041912,95713,Colfax,CA,39.0911,-120.9481
USC00041916,95935,Dobbins,CA,39.3308,-121.1922
USC00041948,95932,Colusa,CA,39.1875,-122.0269
USC00041967,94520,Concord,CA,37.9833,-122.0692
USC00041990,96064,Montague,CA,41.9797,-122.3378
USC00042012,93212,Corcoran,CA,36.0975,-119.5817
USC00042081,95428,Covelo,CA,39.8158,-123.2444
USC00042090,91722,Covina,CA,34.0919,-117.8806
USC00042147,95531,Crescent City,CA,41.7958,-124.2147
USC00042198,91702,Azusa,CA,34.3175,-117.8419
USC00042214,90034,Los Angeles,CA,34.0053,-118.4136
USC00042239,91916,Descanso,CA,32.9897,-116.5872
USC00042294,95616,Davis,CA,38.535,-121.7761
USC00042319,92328,Death Valley,CA,36.4622,-116.8669
USC00042327,92260,Palm Desert,CA,33.6514,-116.3764
USC00042331,93513,Big Pine,CA,37.3739,-117.9803
USC00042338,95959,Nevada City,CA,39.3,-120.8333
USC00042346,93215,Delano,CA,35.7683,-119.26
USC00042402,95954,Magalia,CA,39.8717,-121.6108
USC00042406,91916,Descanso,CA,32.85,-116.6167
USC00042410,92239,Desert Center,CA,33.7378,-115.3925
USC00042456,95935,Dobbins,CA,39.3575,-121.2011
USC00042467,96161,Truckee,CA,39.3239,-120.2331
USC00042494,90241,Downey,CA,33.9297,-118.1456
USC00042500,95936,Downieville,CA,39.5633,-120.8239
USC00042504,96109,Doyle,CA,40.0244,-120.1044
USC00042506,96109,Doyle,CA,39.9717,-120.0828
USC00042574,96025,Dunsmuir,CA,41.1833,-122.2736
USC00042598,92239,Desert Center,CA,33.8089,-115.4508
USC00042640,95979,Stonyford,CA,39.3592,-122.5178
USC00042671,96150,South Lake Tahoe,CA,38.7833,-120.0333
USC00042706,92020,El Cajon,CA,32.8139,-116.975
USC00042709,92040,Lakeside,CA,32.8839,-116.8164
USC00042713,92243,El Centro,CA,32.7669,-115.5617
USC00042728,95642,Jackson,CA,38.3306,-120.6706
USC00042756,93541,Lee Vining,CA,37.9356,-119.2306
USC00042760,95632,Galt,CA,38.2333,-121.2
USC00042771,92301,Adelanto,CA,34.5892,-117.6303
USC00042805,92530,Lake Elsinore,CA,33.6692,-117.3319
USC00042863,92026,Escondido,CA,33.1211,-117.0883
USC00042920,95338,Mariposa,CA,37.585,-120.2672
USC00042934,94534,Fairfield,CA,38.2736,-122.0678
USC00042941,93532,Lake Hughes,CA,34.705,-118.4242
USC00042964,96028,Fall River Mills,CA,41.0081,-121.435
USC00043038,95629,Fiddletown,CA,38.5236,-120.7061
USC00043083,93234,Huron,CA,36.3642,-120.1561
USC00043113,95630,Folsom,CA,38.7,-121.1667
USC00043134,95631,Foresthill,CA,39.01,-120.845
USC00043157,96104,Cedarville,CA,41.52,-120.09
USC00043161,95437,Fort Bragg,CA,39.5092,-123.7567
USC00043191,95421,Cazadero,CA,38.515,-123.2447
USC00043244,94536,Fremont,CA,37.5422,-122.0158
USC00043256,93727,Fresno,CA,36.7525,-119.7017
USC00043261,93626,Friant,CA,36.9969,-119.7072
USC00043357,95543,Gasquet,CA,41.8453,-123.9647
USC00043369,93529,June Lake,CA,37.7519,-119.1403
USC00043384,95634,Georgetown,CA,38.9331,-120.8008
USC00043392,90049,Los Angeles,CA,34.0869,-118.4794
USC00043402,93105,Santa Barbara,CA,34.5225,-119.6822
USC00043417,95020,Gilroy,CA,37.0067,-121.5633
USC00043452,91741,Glendora,CA,34.1472,-117.8472
USC00043463,93226,Glennville,CA,35.7269,-118.7006
USC00043489,92283,Winterhaven,CA,32.8833,-114.8667
USC00043491,95714,Dutch Flat,CA,39.165,-120.8567
USC00043498,92310,Fort Irwin,CA,35.2814,-116.7844
USC00043551,93603,Badger,CA,36.7394,-118.9631
USC00043573,95945,Grass Valley,CA,39.2042,-121.0681
USC00043578,95444,Graton,CA,38.4306,-122.8647
USC00043614,96032,Fort Jones,CA,41.5519,-122.9236
USC00043647,95528,Carlotta,CA,40.4864,-123.9089
USC00043669,95321,Groveland,CA,37.8444,-120.2258
USC00043672,95321,Groveland,CA,37.8231,-120.0983
USC00043710,93555,Ridgecrest,CA,36.1389,-117.9528
USC00043714,94019,Half Moon Bay,CA,37.4725,-122.4433
USC00043747,93230,Hanford,CA,36.3158,-119.6369
USC00043800,95918,Browns Valley,CA,39.2372,-121.2667
USC00043824,96016,Cassel,CA,40.9317,-121.5433
USC00043855,92239,Desert Center,CA,33.7044,-115.6289
USC00043875,95448,Healdsburg,CA,38.6175,-122.8731
USC00043878,95448,Healdsburg,CA,38.6333,-122.8667
USC00043882,93452,San Simeon,CA,35.6842,-121.1683
USC00043896,92544,Hemet,CA,33.7381,-116.8939
USC00043914,92070,Santa Ysabel,CA,33.2372,-116.7614
USC00043939,95321,Groveland,CA,37.9614,-119.7831
USC00044025,95023,Hollister,CA,36.8483,-121.4214
USC00044176,93664,Shaver Lake,CA,37.2275,-119.2206
USC00044211,92549,Idyllwild,CA,33.7572,-116.7067
USC00044223,92251,Imperial,CA,32.8489,-115.5667
USC00044232,93526,Independence,CA,36.7981,-118.2036
USC00044259,92236,Coachella,CA,33.7086,-116.2153
USC00044278,93527,Inyokern,CA,35.6514,-117.8214
USC00044288,95631,Foresthill,CA,39.1181,-120.8406
USC00044297,92280,Vidal,CA,34.1472,-115.1219
USC00044303,92602,Irvine,CA,33.72,-117.7231
USC00044374,96116,Likely,CA,41.2683,-120.2947
USC00044405,92252,Joshua Tree,CA,34.1469,-116.2747
USC00044412,92036,Julian,CA,33.0764,-116.5925
USC00044422,93105,Santa Barbara,CA,34.4908,-119.5069
USC00044484,95633,Garden Valley,CA,38.8089,-120.8208
USC00044500,94960,San Anselmo,CA,37.9569,-122.5439
USC00044523,93285,Wofford Heights,CA,35.7831,-118.4389
USC00044534,93239,Kettleman City,CA,36.0042,-119.96
USC00044536,93204,Avenal,CA,36.0725,-120.0878
USC00044555,93930,King City,CA,36.2069,-121.1378
USC00044577,95548,Klamath,CA,41.5786,-124.0747
USC00044628,91011,La Canada Flintridge,CA,34.2222,-118.2378
USC00044647,92651,Laguna Beach,CA,33.5453,-117.7814
USC00044671,92321,Cedar Glen,CA,34.2467,-117.1883
USC00044705,93514,Bishop,CA,37.2131,-118.6136
USC00044710,92040,Lakeside,CA,32.8536,-116.8947
USC00044712,95694,Winters,CA,38.4919,-122.0039
USC00044713,95715,Emigrant Gap,CA,39.3183,-120.6392
USC00044735,91941,La Mesa,CA,32.7675,-117.0233
USC00044838,96134,Tulelake,CA,41.7019,-121.5011
USC00044863,93243,Lebec,CA,34.8328,-118.865
USC00044867,90265,Malibu,CA,34.0764,-118.8803
USC00044881,93541,Lee Vining,CA,37.9567,-119.1194
USC00044890,93286,Woodlake,CA,36.3817,-119.0264
USC00044957,93247,Lindsay,CA,36.2033,-119.0545
USC00044997,94551,Livermore,CA,37.6922,-121.7692
USC00045026,93262,Sequoia National Park,CA,36.6044,-118.7325
USC00045032,95240,Lodi,CA,38.1061,-121.2878
USC00045064,93436,Lompoc,CA,34.6539,-120.4514
USC00045107,93427,Buellton,CA,34.7456,-120.28
USC00045118,93635,Los Banos,CA,37.0564,-120.8667
USC00045119,93635,Los Banos,CA,36.875,-120.9386
USC00045120,93635,Los Banos,CA,36.9897,-120.9297
USC00045123,95030,Los Gatos,CA,37.2319,-121.9592
USC00045147,93105,Santa Barbara,CA,34.5444,-119.7914
USC00045218,92407,San Bernardino,CA,34.2383,-117.4708
USC00045233,93637,Madera,CA,36.9539,-120.0378
USC00045280,93546,Mammoth Lakes,CA,37.6478,-118.9617
USC00045311,96071,Old Station,CA,40.5411,-121.5767
USC00045352,95338,Mariposa,CA,37.495,-119.9858
USC00045356,96120,Markleeville,CA,38.6919,-119.7803
USC00045360,94558,Napa,CA,38.4917,-122.1242
USC00045378,94553,Martinez,CA,38.0131,-122.1142
USC00045385,95901,Marysville,CA,39.1458,-121.5853
USC00045400,95321,Groveland,CA,37.885,-119.8561
USC00045449,96057,McCloud,CA,41.2514,-122.1383
USC00045502,92254,Mecca,CA,33.5714,-116.0767
USC00045532,95341,Merced,CA,37.2858,-120.5117
USC00045598,95461,Middletown,CA,38.725,-122.5514
USC00045679,38,East Tehama County,CA,40.3458,-121.6092
USC00045721,92309,Baker,CA,34.9436,-115.5469
USC00045756,93501,Mojave,CA,35.0492,-118.1619
USC00045790,90640,Montebello,CA,34.0192,-118.1053
USC00045795,93944,Monterey,CA,36.5903,-121.91
USC00045802,93940,Monterey,CA,36.5928,-121.8556
USC00045853,95037,Morgan Hill,CA,37.1364,-121.6025
USC00045866,93442,Morro Bay,CA,35.3672,-120.8456
USC00045890,92364,Nipton,CA,35.4703,-115.5436
USC00045892,92364,Nipton,CA,35.4592,-115.5311
USC00045915,94517,Clayton,CA,37.8792,-121.9303
USC00045933,95140,Mount Hamilton,CA,37.3436,-121.6425
USC00045968,91962,Pine Valley,CA,32.8672,-116.4194
USC00046006,91011,La Canada Flintridge,CA,34.2308,-118.0711
USC00046027,94941,Mill Valley,CA,37.8978,-122.5689
USC00046074,94558,Napa,CA,38.2778,-122.2647
USC00046136,95959,Nevada City,CA,39.2467,-121.0008
USC00046144,94560,Newark,CA,37.5147,-122.0325
USC00046154,93254,New Cuyama,CA,34.9456,-119.6828
USC00046161,91381,Stevenson Ranch,CA,34.3933,-118.5939
USC00046162,91321,Newhall,CA,34.3869,-118.5342
USC00046168,95360,Newman,CA,37.2811,-121.0178
USC00046172,95222,Angels Camp,CA,37.95,-120.5333
USC00046174,95222,Angels Camp,CA,38.0047,-120.4864
USC00046175,92625,Corona del Mar,CA,33.6025,-117.8803
USC00046194,95674,Rio Oso,CA,38.9261,-121.5447
USC00046197,92233,Calipatria,CA,33.2775,-115.5239
USC00046252,93643,North Fork,CA,37.2328,-119.5097
USC00046263,91325,Northridge,CA,34.2447,-118.525
USC00046328,96050,Klamath River,CA,41.8392,-122.8503
USC00046329,96050,Klamath River,CA,41.85,-122.8833
USC00046336,94606,Oakland,CA,37.7983,-122.2642
USC00046370,95465,Occidental,CA,38.3858,-122.9661
USC00046377,92058,Oceanside,CA,33.2097,-117.395
USC00046386,92004,Borrego Springs,CA,33.1553,-116.1689
USC00046390,92259,Ocotillo,CA,32.7461,-116.0006
USC00046399,93023,Ojai,CA,34.4478,-119.2275
USC00046498,95555,Orick,CA,41.3619,-124.0192
USC00046506,95963,Orland,CA,39.7458,-122.1997
USC00046508,95556,Orleans,CA,41.3089,-123.5317
USC00046521,95966,Oroville,CA,39.5178,-121.5531
USC00046569,93030,Oxnard,CA,34.1981,-119.1753
USC00046572,93030,Oxnard,CA,34.2067,-119.1375
USC00046597,95726,Pollock Pines,CA,38.7583,-120.5031
USC00046599,94044,Pacifica,CA,37.5917,-122.4717
USC00046602,91342,Sylmar,CA,34.3294,-118.4006
USC00046610,95023,Hollister,CA,36.715,-121.3492
USC00046624,93550,Palmdale,CA,34.5883,-118.0939
USC00046635,92264,Palm Springs,CA,33.8275,-116.5097
USC00046646,94301,Palo Alto,CA,37.4436,-122.1403
USC00046650,93924,Carmel Valley,CA,36.3503,-121.54
USC00046657,92059,Pala,CA,33.3781,-116.84
USC00046663,90274,Palos Verdes Peninsula,CA,33.7997,-118.3911
USC00046675,95023,Hollister,CA,36.6067,-120.8842
USC00046685,95928,Chico,CA,39.7536,-121.6239
USC00046699,92267,Parker Dam,CA,34.2903,-114.1708
USC00046719,91101,Pasadena,CA,34.1481,-118.1444
USC00046726,96021,Corning,CA,39.8875,-122.5539
USC00046730,93446,Paso Robles,CA,35.6278,-120.6856
USC00046773,93543,Littlerock,CA,34.5028,-117.8944
USC00046826,94954,Petaluma,CA,38.2578,-122.6078
USC00046896,93633,Kings Canyon National Pk,CA,36.8211,-119.3375
USC00046926,95043,Paicines,CA,36.4817,-121.1822
USC00046940,93015,Fillmore,CA,34.4061,-118.7569
USC00046943,93449,Pismo Beach,CA,35.1597,-120.6831
USC00046944,96028,Fall River Mills,CA,41,-121.5
USC00046946,96065,Montgomery Creek,CA,40.9867,-121.9769
USC00046960,95619,Diamond Springs,CA,38.6956,-120.8244
USC00046962,95667,Placerville,CA,38.7333,-120.7333
USC00047050,91768,Pomona,CA,34.0817,-117.7658
USC00047077,93257,Porterville,CA,36.0678,-119.02
USC00047085,96122,Portola,CA,39.8053,-120.4719
USC00047109,95469,Potter Valley,CA,39.3619,-123.1286
USC00047111,92064,Poway,CA,33.0175,-117.0292
USC00047150,93450,San Ardo,CA,36.1883,-120.6953
USC00047195,95971,Quincy,CA,39.9367,-120.9475
USC00047228,92065,Ramona,CA,33.0114,-116.9081
USC00047253,93519,Cantil,CA,35.3692,-117.6525
USC00047293,96080,Red Bluff,CA,40.1622,-122.2203
USC00047298,96002,Redding,CA,40.5194,-122.2989
USC00047306,92373,Redlands,CA,34.0528,-117.1894
USC00047339,94061,Redwood City,CA,37.4767,-122.2386
USC00047370,95630,Folsom,CA,38.6944,-121.1611
USC00047404,95542,Garberville,CA,40.0261,-123.7931
USC00047414,94801,Richmond,CA,37.9192,-122.3772
USC00047470,92506,Riverside,CA,33.9511,-117.3881
USC00047473,92506,Riverside,CA,33.9669,-117.3614
USC00047581,96008,Bella Vista,CA,40.7956,-121.935
USC00047641,96161,Truckee,CA,39.4317,-120.2406
USC00047643,94574,Saint Helena,CA,38.5067,-122.4714
USC00047668,93901,Salinas,CA,36.6594,-121.6656
USC00047672,93453,Santa Margarita,CA,35.3372,-120.5039
USC00047681,93436,Lompoc,CA,34.5853,-120.4083
USC00047689,95255,West Point,CA,38.5006,-120.2189
USC00047723,92404,San Bernardino,CA,34.1344,-117.2539
USC00047731,93924,Carmel Valley,CA,36.4375,-121.7092
USC00047741,92107,San Diego,CA,32.7672,-117.2258
USC00047749,91773,San Dimas,CA,34.1053,-117.8019
USC00047767,94116,San Francisco,CA,37.7281,-122.5053
USC00047776,91010,Duarte,CA,34.1553,-117.9078
USC00047779,91702,Azusa,CA,34.2053,-117.8608
USC00047785,91108,San Marino,CA,34.1061,-118.1
USC00047807,94074,San Gregorio,CA,37.3117,-122.3617
USC00047813,92583,San Jacinto,CA,33.7869,-116.9583
USC00047821,95112,San Jose,CA,37.3592,-121.9239
USC00047836,92675,San Juan Capistrano,CA,33.5319,-117.5525
USC00047846,95322,Gustine,CA,37.0533,-121.0578
USC00047851,93405,San Luis Obispo,CA,35.3039,-120.665
USC00047874,92025,Escondido,CA,33.0956,-116.9975
USC00047880,94901,San Rafael,CA,37.9983,-122.5372
USC00047888,92701,Santa Ana,CA,33.7442,-117.8667
USC00047902,93101,Santa Barbara,CA,34.4167,-119.6844
USC00047916,95062,Santa Cruz,CA,36.9906,-121.9911
USC00047933,93453,Santa Margarita,CA,35.3742,-120.6375
USC00047953,90401,Santa Monica,CA,34.0075,-118.4997
USC00047957,93060,Santa Paula,CA,34.3119,-119.1331
USC00047965,95404,Santa Rosa,CA,38.4381,-122.6978
USC00048014,91384,Castaic,CA,34.5894,-118.4547
USC00048025,96031,Forks of Salmon,CA,41.3011,-123.1331
USC00048045,95562,Rio Dell,CA,40.4831,-124.1036
USC00048135,96001,Redding,CA,40.7142,-122.4161
USC00048163,95589,Whitethorn,CA,40.0331,-124.0728
USC00048200,92384,Shoshone,CA,35.9717,-116.2708
USC00048207,96125,Sierra City,CA,39.5678,-120.6228
USC00048218,96126,Sierraville,CA,39.5833,-120.3706
USC00048273,95014,Cupertino,CA,37.3133,-122.185
USC00048317,92561,Mountain Center,CA,33.8725,-116.6797
USC00048351,95476,Sonoma,CA,38.2994,-122.4622
USC00048353,95327,Jamestown,CA,37.9672,-120.3872
USC00048380,93623,Fish Camp,CA,37.5072,-119.6331
USC00048406,93514,Bishop,CA,37.1683,-118.5706
USC00048490,95585,Leggett,CA,39.8778,-123.7275
USC00048560,95207,Stockton,CA,37.9994,-121.3178
USC00048580,95939,Elk Creek,CA,39.3753,-122.5461
USC00048587,95939,Elk Creek,CA,39.5858,-122.5339
USC00048606,95981,Strawberry Valley,CA,39.5631,-121.1078
USC00048655,92584,Menifee,CA,33.7156,-117.19
USC00048702,96130,Susanville,CA,40.4167,-120.6631
USC00048713,95642,Jackson,CA,38.3772,-120.8008
USC00048752,93268,Taft,CA,35.1503,-119.43
USC00048758,96145,Tahoe City,CA,39.1678,-120.1428
USC00048826,93561,Tehachapi,CA,35.1333,-118.45
USC00048829,93561,Tehachapi,CA,35.1011,-118.4222
USC00048839,93560,Rosamond,CA,35.0233,-118.7497
USC00048873,96130,Susanville,CA,40.8667,-120.4333
USC00048904,91320,Newbury Park,CA,34.1819,-118.8986
USC00048917,93271,Three Rivers,CA,36.465,-118.8619
USC00048928,95255,West Point,CA,38.4461,-120.4992
USC00048967,90272,Pacific Palisades,CA,34.0842,-118.5989
USC00048999,95304,Tracy,CA,37.6819,-121.3467
USC00049001,94514,Byron,CA,37.7967,-121.5828
USC00049026,96052,Lewiston,CA,40.7264,-122.7947
USC00049035,93562,Trona,CA,35.7636,-117.3908
USC00049043,96161,Truckee,CA,39.3331,-120.173
USC00049053,96134,Tulelake,CA,41.96,-121.4744
USC00049073,95380,Turlock,CA,37.5006,-120.855
USC00049087,92620,Irvine,CA,33.7025,-117.7539
USC00049099,92277,Twentynine Palms,CA,34.1281,-116.0369
USC00049102,92277,Twentynine Palms,CA,34.1206,-115.85
USC00049105,96120,Markleeville,CA,38.7086,-120.0403
USC00049111,93454,Santa Maria,CA,34.9881,-120.3211
USC00049122,95482,Ukiah,CA,39.1467,-123.2103
USC00049124,95482,Ukiah,CA,39.1267,-123.2719
USC00049152,90024,Los Angeles,CA,34.0697,-118.4428
USC00049185,94605,Oakland,CA,37.7719,-122.1675
USC00049200,95688,Vacaville,CA,38.3956,-121.9608
USC00049273,95448,Healdsburg,CA,38.6086,-123.0181
USC00049285,93001,Ventura,CA,34.2825,-119.2919
USC00049325,92394,Victorville,CA,34.535,-117.3058
USC00049345,93510,Acton,CA,34.4883,-118.1419
USC00049351,96105,Chilcoot,CA,39.8056,-120.1858
USC00049367,93277,Visalia,CA,36.3283,-119.2992
USC00049378,92084,Vista,CA,33.2294,-117.2269
USC00049390,96088,Shingletown,CA,40.4583,-121.8664
USC00049431,91748,Rowland Heights,CA,34.0017,-117.8658
USC00049440,95425,Cloverdale,CA,38.7161,-122.9975
USC00049452,93280,Wasco,CA,35.5892,-119.3519
USC00049473,95019,Freedom,CA,36.9308,-121.7692
USC00049490,96093,Weaverville,CA,40.7222,-122.9331
USC00049582,95232,Glencoe,CA,38.3775,-120.5453
USC00049621,96033,French Gulch,CA,40.6117,-122.5281
USC00049660,90601,Whittier,CA,33.9758,-118.0222
USC00049671,92328,Death Valley,CA,36.2656,-117.1853
USC00049677,95987,Williams,CA,39.15,-122.15
USC00049684,95490,Willits,CA,39.4194,-123.3425
USC00049694,95573,Willow Creek,CA,40.9467,-123.6364
USC00049699,95988,Willows,CA,39.5231,-122.3058
USC00049742,95694,Winters,CA,38.5228,-121.9683
USC00049781,95695,Woodland,CA,38.6828,-121.7942
USC00049785,91306,Winnetka,CA,34.1819,-118.5744
USC00049792,94062,Redwood City,CA,37.4286,-122.2567
USC00049822,92397,Wrightwood,CA,34.3617,-117.6386
USC00049847,92886,Yorba Linda,CA,33.89,-117.8189
USC00049855,95389,Yosemite National Park,CA,37.75,-119.5897
USC00049859,94558,Napa,CA,38.395,-122.3567
USC00049866,96097,Yreka,CA,41.7036,-122.6408
USC00050102,81020,Aguilar,CO,37.4011,-104.6547
USC00050105,81020,Aguilar,CO,37.3169,-104.9503
USC00050109,80720,Akron,CO,40.155,-103.1417
USC00050128,81101,Alamosa,CO,37.4417,-105.8614
USC00050185,80510,Allenspark,CO,40.2289,-105.5183
USC00050214,81630,De Beque,CO,39.5008,-108.3794
USC00050263,80440,Fairplay,CO,38.9933,-105.8919
USC00050301,80802,Arapahoe,CO,39.0372,-102.1675
USC00050304,80802,Arapahoe,CO,38.8528,-102.1764
USC00050306,80802,Arapahoe,CO,38.6842,-102.1614
USC00050372,81611,Aspen,CO,39.1853,-106.8381
USC00050454,80421,Bailey,CO,39.4047,-105.4767
USC00050754,81415,Crawford,CO,38.5547,-107.6872
USC00050776,81123,Blanca,CO,37.4786,-105.5717
USC00050797,81230,Gunnison,CO,38.4667,-107.1678
USC00050825,81624,Collbran,CO,39.1025,-107.8989
USC00050834,80735,Idalia,CO,39.6567,-102.1192
USC00050839,81025,Boone,CO,38.3708,-104.3056
