,Date,Time,Datetime,Team,Park,Address,Latitude,Longitude,Region,Dome Flag,Last Game of Homestead Flag,Double Header Flag
1992,2022-09-03,7:10 pm,2022-09-03 19:10:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
1993,2022-09-03,7:15 pm,2022-09-03 19:15:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
1994,2022-09-03,7:15 pm,2022-09-03 19:15:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,0
1995,2022-09-03,7:15 pm,2022-09-03 19:15:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
1996,2022-09-03,7:20 pm,2022-09-03 19:20:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,0,0
1997,2022-09-03,8:10 pm,2022-09-03 20:10:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
1998,2022-09-03,9:07 pm,2022-09-03 21:07:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
1999,2022-09-03,9:10 pm,2022-09-03 21:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
2000,2022-09-04,12:05 pm,2022-09-04 12:05:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
2001,2022-09-04,1:35 pm,2022-09-04 13:35:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,1,0
2002,2022-09-04,1:35 pm,2022-09-04 13:35:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
2003,2022-09-04,1:35 pm,2022-09-04 13:35:00,Atlanta Braves,SunTrust Park,"P.O. Box 4064, Atlanta, GA. 30302",33.74691,-84.391239,Southeast,0,1,0
2004,2022-09-04,1:40 pm,2022-09-04 13:40:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,1,0
2005,2022-09-04,1:40 pm,2022-09-04 13:40:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,1,0
2006,2022-09-04,1:40 pm,2022-09-04 13:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,1,0
2007,2022-09-04,1:40 pm,2022-09-04 13:40:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
2008,2022-09-04,2:10 pm,2022-09-04 14:10:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,1,0
2009,2022-09-04,2:15 pm,2022-09-04 14:15:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
2010,2022-09-04,4:05 pm,2022-09-04 16:05:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,1,0
2011,2022-09-04,4:07 pm,2022-09-04 16:07:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
2012,2022-09-04,4:10 pm,2022-09-04 16:10:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,1,0
2013,2022-09-04,4:10 pm,2022-09-04 16:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
2014,2022-09-04,7:00 pm,2022-09-04 19:00:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,1,0
2015,2022-09-05,12:35 pm,2022-09-05 12:35:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
2016,2022-09-05,1:05 pm,2022-09-05 13:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
2017,2022-09-05,1:05 pm,2022-09-05 13:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
2018,2022-09-05,4:10 pm,2022-09-05 16:10:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
2019,2022-09-05,4:10 pm,2022-09-05 16:10:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
2020,2022-09-05,4:15 pm,2022-09-05 16:15:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
2021,2022-09-05,6:40 pm,2022-09-05 18:40:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
2022,2022-09-05,6:40 pm,2022-09-05 18:40:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
2023,2022-09-05,7:10 pm,2022-09-05 19:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
2024,2022-09-05,8:10 pm,2022-09-05 20:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
2025,2022-09-05,9:38 pm,2022-09-05 21:38:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
2026,2022-09-05,10:10 pm,2022-09-05 22:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
2027,2022-09-06,6:35 pm,2022-09-06 18:35:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
2028,2022-09-06,6:40 pm,2022-09-06 18:40:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,0,0
2029,2022-09-06,6:45 pm,2022-09-06 18:45:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
2030,2022-09-06,7:05 pm,2022-09-06 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
2031,2022-09-06,7:05 pm,2022-09-06 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
2032,2022-09-06,7:40 pm,2022-09-06 19:40:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
2033,2022-09-06,7:45 pm,2022-09-06 19:45:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
2034,2022-09-06,8:10 pm,2022-09-06 20:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
2035,2022-09-06,8:10 pm,2022-09-06 20:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
2036,2022-09-06,8:40 pm,2022-09-06 20:40:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
2037,2022-09-06,9:38 pm,2022-09-06 21:38:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,0,0
2038,2022-09-06,9:40 pm,2022-09-06 21:40:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
2039,2022-09-06,9:40 pm,2022-09-06 21:40:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
2040,2022-09-06,9:40 pm,2022-09-06 21:40:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
2041,2022-09-06,10:10 pm,2022-09-06 22:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,0,0
2042,2022-09-07,3:10 pm,2022-09-07 15:10:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
2043,2022-09-07,3:37 pm,2022-09-07 15:37:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
2044,2022-09-07,4:07 pm,2022-09-07 16:07:00,Los Angeles Angels,Angel Stadium of Anaheim,"2000 Gene Autry Way, Anaheim, CA. 92806",33.799572,-117.889031,Pacific,0,1,0
2045,2022-09-07,4:10 pm,2022-09-07 16:10:00,Los Angeles Dodgers,Dodger Stadium,"1000 Elysian Park Ave., Los Angeles, CA 90012",34.072437,-118.246879,Pacific,0,1,0
2046,2022-09-07,4:10 pm,2022-09-07 16:10:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
2047,2022-09-07,6:35 pm,2022-09-07 18:35:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
2048,2022-09-07,6:40 pm,2022-09-07 18:40:00,Tampa Bay Rays,Tropicana Field,"1 Tropicana Drive, St. Petersburg, FL 33705",27.768487,-82.648191,Southeast,1,1,0
2049,2022-09-07,6:45 pm,2022-09-07 18:45:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
2050,2022-09-07,7:05 pm,2022-09-07 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
2051,2022-09-07,7:05 pm,2022-09-07 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
2052,2022-09-07,7:40 pm,2022-09-07 19:40:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
2053,2022-09-07,7:45 pm,2022-09-07 19:45:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
2054,2022-09-07,8:10 pm,2022-09-07 20:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
2055,2022-09-07,8:10 pm,2022-09-07 20:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
2056,2022-09-07,8:40 pm,2022-09-07 20:40:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
2057,2022-09-08,1:15 pm,2022-09-08 13:15:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,1,0
2058,2022-09-08,2:20 pm,2022-09-08 14:20:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
2059,2022-09-08,4:10 pm,2022-09-08 16:10:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,1
2060,2022-09-08,6:45 pm,2022-09-08 18:45:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
2061,2022-09-08,7:00 pm,2022-09-08 19:00:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,1
2062,2022-09-08,7:05 pm,2022-09-08 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
2063,2022-09-08,9:40 pm,2022-09-08 21:40:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
2064,2022-09-09,4:05 pm,2022-09-09 16:05:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
2065,2022-09-09,6:35 pm,2022-09-09 18:35:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
2066,2022-09-09,6:40 pm,2022-09-09 18:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
2067,2022-09-09,7:05 pm,2022-09-09 19:05:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
2068,2022-09-09,7:05 pm,2022-09-09 19:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
2069,2022-09-09,7:05 pm,2022-09-09 19:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
2070,2022-09-09,8:05 pm,2022-09-09 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
2071,2022-09-09,8:10 pm,2022-09-09 20:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
2072,2022-09-09,8:10 pm,2022-09-09 20:10:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,0
2073,2022-09-09,8:10 pm,2022-09-09 20:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
2074,2022-09-09,8:10 pm,2022-09-09 20:10:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
2075,2022-09-09,8:40 pm,2022-09-09 20:40:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
2076,2022-09-09,9:40 pm,2022-09-09 21:40:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
2077,2022-09-09,9:40 pm,2022-09-09 21:40:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
2078,2022-09-09,9:40 pm,2022-09-09 21:40:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
2079,2022-09-10,1:05 pm,2022-09-10 13:05:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,0,0
2080,2022-09-10,2:20 pm,2022-09-10 14:20:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,0,0
2081,2022-09-10,4:07 pm,2022-09-10 16:07:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,0,0
2082,2022-09-10,5:05 pm,2022-09-10 17:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,0,0
2083,2022-09-10,6:05 pm,2022-09-10 18:05:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,0,0
2084,2022-09-10,6:10 pm,2022-09-10 18:10:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
2085,2022-09-10,6:35 pm,2022-09-10 18:35:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,0,0
2086,2022-09-10,7:05 pm,2022-09-10 19:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
2087,2022-09-10,7:10 pm,2022-09-10 19:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,0,0
2088,2022-09-10,7:10 pm,2022-09-10 19:10:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
2089,2022-09-10,7:15 pm,2022-09-10 19:15:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,0,0
2090,2022-09-10,7:15 pm,2022-09-10 19:15:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,0,0
2091,2022-09-10,8:10 pm,2022-09-10 20:10:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,0,0
2092,2022-09-10,8:40 pm,2022-09-10 20:40:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,0,0
2093,2022-09-10,9:10 pm,2022-09-10 21:10:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
2094,2022-09-11,1:05 pm,2022-09-11 13:05:00,Philadelphia Phillies,Citizens Bank Park,"P.O. Box 7575, Philadelphia, PA 19101",39.952313,-75.162392,Northeast,0,1,0
2095,2022-09-11,1:05 pm,2022-09-11 13:05:00,Baltimore Orioles,Oriole Park at Camden Yards,"333 W. Camden Street, Baltimore, MD. 21201",39.285243,-76.620103,Northeast,0,1,0
2096,2022-09-11,1:35 pm,2022-09-11 13:35:00,Pittsburgh Pirates,PNC Park,"600 Stadium Circle, Pittsburgh, PA 15212",40.461503,-80.008924,Northeast,0,1,0
2097,2022-09-11,1:35 pm,2022-09-11 13:35:00,New York Yankees,Yankee Stadium,"E. 161 Street & River Ave., New York, NY 10451",40.819782,-73.929939,Northeast,0,1,0
2098,2022-09-11,1:40 pm,2022-09-11 13:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
2099,2022-09-11,2:10 pm,2022-09-11 14:10:00,Kansas City Royals,Kauffman Stadium,"P.O. Boz 419969, Kansas City, MO 64141",39.10222,-94.583559,Midwest,0,1,0
2100,2022-09-11,2:10 pm,2022-09-11 14:10:00,Milwaukee Brewers,Miller Park,"P.O. Box 3099, Milwaukee, WI 53201-3099",43.04205,-87.905599,Midwest,1,1,0
2101,2022-09-11,2:10 pm,2022-09-11 14:10:00,Houston Astros,Minute Maid Park,"P.O. Box 288, Houston, TX 77001-0288",29.76045,-95.369784,Southwest,1,1,0
2102,2022-09-11,2:10 pm,2022-09-11 14:10:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
2103,2022-09-11,2:20 pm,2022-09-11 14:20:00,Chicago Cubs,Wrigley Field,"1060 Addison Street, Chicago, IL 60616",41.947201,-87.656413,Midwest,0,1,0
2104,2022-09-11,2:35 pm,2022-09-11 14:35:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,1,0
2105,2022-09-11,3:10 pm,2022-09-11 15:10:00,Colorado Rockies,Coors Field,"2001 Blake Street, Denver, CO 80205-2000",39.75698,-104.965329,Rocky Mountains,0,1,0
2106,2022-09-11,4:07 pm,2022-09-11 16:07:00,Oakland Athletics,Oakland Coliseum,"700 Coliseum Way, Oakland, Ca 94621-1918",37.74923,-122.196487,Pacific,0,1,0
2107,2022-09-11,4:10 pm,2022-09-11 16:10:00,San Diego Padres,Petco Park,"P.O. Box 2000, San Diego, CA 92112-2000",32.752148,-117.143635,Pacific,0,1,0
2108,2022-09-11,4:10 pm,2022-09-11 16:10:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
2109,2022-09-12,1:10 pm,2022-09-12 13:10:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,1
2110,2022-09-12,6:10 pm,2022-09-12 18:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
2111,2022-09-12,6:40 pm,2022-09-12 18:40:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
2112,2022-09-12,6:40 pm,2022-09-12 18:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,0
2113,2022-09-12,7:07 pm,2022-09-12 19:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,0
2114,2022-09-12,7:10 pm,2022-09-12 19:10:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,0
2115,2022-09-12,7:10 pm,2022-09-12 19:10:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,1
2116,2022-09-12,9:40 pm,2022-09-12 21:40:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
2117,2022-09-12,9:45 pm,2022-09-12 21:45:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
2118,2022-09-13,12:35 pm,2022-09-13 12:35:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,1
2119,2022-09-13,1:07 pm,2022-09-13 13:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,1
2120,2022-09-13,6:10 pm,2022-09-13 18:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
2121,2022-09-13,6:40 pm,2022-09-13 18:40:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
2122,2022-09-13,6:40 pm,2022-09-13 18:40:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,0,1
2123,2022-09-13,6:40 pm,2022-09-13 18:40:00,Miami Marlins,Marlins Park,"2269 NW 199th Street, Miami, FL 33056",25.954428,-80.238164,Southeast,1,0,0
2124,2022-09-13,7:05 pm,2022-09-13 19:05:00,Washington Nationals,Nationals Park,"1500 South Capitol Street SE, Washington, DC",38.87,-77.01,Northeast,0,0,0
2125,2022-09-13,7:07 pm,2022-09-13 19:07:00,Toronto Blue Jays,Rogers Centre,"1 Blue Jay Way, Suite 3200, Toronto, ONT M5V 1J1",43.641653,-79.3917,Midwest,1,0,1
2126,2022-09-13,7:10 pm,2022-09-13 19:10:00,New York Mets,Citi Field,"Roosevelt Ave & 126th Street, New York, NY 11368",40.75535,-73.843219,Northeast,0,0,0
2127,2022-09-13,7:10 pm,2022-09-13 19:10:00,Boston Red Sox,Fenway Park,"4 Yawkey Way, Boston, MA 02215",42.346613,-71.098817,Northeast,0,0,0
2128,2022-09-13,7:40 pm,2022-09-13 19:40:00,Minnesota Twins,Target Field,"501 Chicago Ave. S., Minneapolis, MN 55415",44.974346,-93.259616,Midwest,0,0,0
2129,2022-09-13,7:45 pm,2022-09-13 19:45:00,St. Louis Cardinals,Busch Stadium,"250 Stadium Plaza, St. Louis, MO 63102",38.629683,-90.188247,Midwest,0,0,0
2130,2022-09-13,8:05 pm,2022-09-13 20:05:00,Texas Rangers,Globe Life Park in Arlington,"1000 Ballpark Way, Arlington, TX 76011",32.750156,-97.081117,Southwest,0,0,0
2131,2022-09-13,8:10 pm,2022-09-13 20:10:00,Chicago White Sox,Guaranteed Rate Field,"333 W. 35th Street, Chicago, IL 60616",41.830883,-87.635083,Midwest,0,0,0
2132,2022-09-13,9:40 pm,2022-09-13 21:40:00,Arizona D'Backs,Chase Field,"P.O. Box 2095, Phoenix, AZ. 85001",33.452922,-112.038669,Pacific,0,0,0
2133,2022-09-13,9:40 pm,2022-09-13 21:40:00,Seattle Mariners,T-Mobile Park,"P.O. Box 41000, 411 First Ave. S., Seattle, WA 98104",47.60174,-122.330829,Pacific,1,0,0
2134,2022-09-13,9:45 pm,2022-09-13 21:45:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
2135,2022-09-14,12:35 pm,2022-09-14 12:35:00,Cincinnati Reds,Great American Ball Park,"100 Cinergy Field, Cincinnati, OH 45202",39.107183,-84.507713,Midwest,0,1,0
2136,2022-09-14,1:10 pm,2022-09-14 13:10:00,Detroit Tigers,Comerica Park,"2100 Woodward Ave., Detroit, MI 48201",42.346354,-83.059619,Midwest,0,0,0
2137,2022-09-14,1:10 pm,2022-09-14 13:10:00,Cleveland Guardians,Progressive Field,"2401 Ontario Street, Cleveland, OH 44115",41.495149,-81.68709,Midwest,0,0,0
2138,2022-09-14,3:45 pm,2022-09-14 15:45:00,San Francisco Giants,Oracle Park,"24 Willie Mays Plaza, San Francisco, CA 94107",37.77987,-122.389754,Pacific,0,0,0
